"id","duration","start_date","start_station_id","end_date","end_station_id","bike_id","subscription_type","zip_code","created_at","updated_at"
172,107,"2013-04-09 11:50:00",11,"2013-04-09 11:51:00",12,646,"Subscriber",95112,"2018-09-11 15:22:43.545861","2018-09-11 15:22:43.545861"
173,780,"2013-04-09 11:47:00",8,"2013-04-09 12:00:00",7,107,"Subscriber",95113,"2018-09-11 15:22:43.552402","2018-09-11 15:22:43.552402"
174,352,"2013-04-09 11:53:00",11,"2013-04-09 11:59:00",7,24,"Subscriber",95113,"2018-09-11 15:22:43.563647","2018-09-11 15:22:43.563647"
175,461,"2013-04-09 11:56:00",5,"2013-04-09 12:04:00",10,236,"Subscriber",94536,"2018-09-11 15:22:43.57168","2018-09-11 15:22:43.57168"
176,576,"2013-04-09 12:07:00",10,"2013-04-09 12:17:00",6,661,"Subscriber",95126,"2018-09-11 15:22:43.591745","2018-09-11 15:22:43.591745"
177,605,"2013-04-09 12:14:00",7,"2013-04-09 12:24:00",10,101,"Subscriber",95112,"2018-09-11 15:22:43.595735","2018-09-11 15:22:43.595735"
178,524,"2013-04-09 12:23:00",7,"2013-04-09 12:32:00",16,24,"Subscriber",95062,"2018-09-11 15:22:43.611802","2018-09-11 15:22:43.611802"
179,316,"2013-04-09 12:41:00",7,"2013-04-09 12:46:00",8,652,"Subscriber",95113,"2018-09-11 15:22:43.628037","2018-09-11 15:22:43.628037"
180,187,"2013-04-09 12:41:00",7,"2013-04-09 12:44:00",11,686,"Subscriber",95113,"2018-09-11 15:22:43.631988","2018-09-11 15:22:43.631988"
181,442,"2013-04-09 12:49:00",10,"2013-04-09 12:56:00",4,101,"Subscriber",94536,"2018-09-11 15:22:43.643045","2018-09-11 15:22:43.643045"
182,285,"2013-04-09 12:54:00",2,"2013-04-09 12:58:00",4,683,"Subscriber",95126,"2018-09-11 15:22:43.656604","2018-09-11 15:22:43.656604"
183,360,"2013-04-09 12:54:00",13,"2013-04-09 13:00:00",10,34,"Subscriber",95126,"2018-09-11 15:22:43.660739","2018-09-11 15:22:43.660739"
184,1233,"2013-04-09 13:19:00",10,"2013-04-09 13:40:00",12,106,"Customer",95113,"2018-09-11 15:22:43.716911","2018-09-11 15:22:43.716911"
185,534,"2013-04-09 13:24:00",10,"2013-04-09 13:33:00",6,12,"Subscriber",94041,"2018-09-11 15:22:43.737962","2018-09-11 15:22:43.737962"
186,692,"2013-04-09 13:38:00",4,"2013-04-09 13:49:00",11,82,"Subscriber",94041,"2018-09-11 15:22:43.761046","2018-09-11 15:22:43.761046"
187,1193,"2013-04-09 14:06:00",16,"2013-04-09 14:26:00",16,156,"Customer",95112,"2018-09-11 15:22:43.794456","2018-09-11 15:22:43.794456"
188,821,"2013-04-09 14:16:00",2,"2013-04-09 14:29:00",12,670,"Subscriber",95126,"2018-09-11 15:22:43.817849","2018-09-11 15:22:43.817849"
189,756,"2013-04-09 14:17:00",5,"2013-04-09 14:30:00",2,641,"Customer",95112,"2018-09-11 15:22:43.822054","2018-09-11 15:22:43.822054"
190,318,"2013-04-09 14:29:00",12,"2013-04-09 14:35:00",7,670,"Subscriber",95126,"2018-09-11 15:22:43.855354","2018-09-11 15:22:43.855354"
191,788,"2013-04-09 14:43:00",7,"2013-04-09 14:56:00",14,653,"Subscriber",95126,"2018-09-11 15:22:43.869354","2018-09-11 15:22:43.869354"
192,370,"2013-04-09 15:05:00",10,"2013-04-09 15:11:00",4,38,"Subscriber",95112,"2018-09-11 15:22:43.89014","2018-09-11 15:22:43.89014"
193,341,"2013-04-09 15:17:00",6,"2013-04-09 15:22:00",11,12,"Subscriber",95112,"2018-09-11 15:22:43.918123","2018-09-11 15:22:43.918123"
194,316,"2013-04-09 15:22:00",8,"2013-04-09 15:27:00",7,53,"Subscriber",95113,"2018-09-11 15:22:43.929364","2018-09-11 15:22:43.929364"
195,185,"2013-04-09 15:45:00",7,"2013-04-09 15:48:00",11,53,"Subscriber",95113,"2018-09-11 15:22:43.965292","2018-09-11 15:22:43.965292"
196,517,"2013-04-09 15:59:00",11,"2013-04-09 16:07:00",8,53,"Subscriber",95113,"2018-09-11 15:22:43.989951","2018-09-11 15:22:43.989951"
197,1129,"2013-04-09 16:00:00",16,"2013-04-09 16:18:00",16,156,"Customer",95112,"2018-09-11 15:22:43.996257","2018-09-11 15:22:43.996257"
198,560,"2013-04-09 16:06:00",13,"2013-04-09 16:15:00",2,246,"Subscriber",94114,"2018-09-11 15:22:44.004863","2018-09-11 15:22:44.004863"
199,5503,"2013-04-09 16:07:00",9,"2013-04-09 17:38:00",9,44,"Customer",95112,"2018-09-11 15:22:44.010976","2018-09-11 15:22:44.010976"
200,386,"2013-04-09 16:08:00",5,"2013-04-09 16:15:00",2,666,"Subscriber",94117,"2018-09-11 15:22:44.014727","2018-09-11 15:22:44.014727"
201,374,"2013-04-09 16:40:00",9,"2013-04-09 16:46:00",10,185,"Subscriber",95112,"2018-09-11 15:22:44.072597","2018-09-11 15:22:44.072597"
202,264,"2013-04-09 17:04:00",10,"2013-04-09 17:08:00",8,77,"Subscriber",95113,"2018-09-11 15:22:44.126326","2018-09-11 15:22:44.126326"
203,591,"2013-04-09 17:09:00",2,"2013-04-09 17:19:00",7,676,"Subscriber",94112,"2018-09-11 15:22:44.142559","2018-09-11 15:22:44.142559"
204,293,"2013-04-09 17:12:00",4,"2013-04-09 17:17:00",2,657,"Subscriber",94110,"2018-09-11 15:22:44.153467","2018-09-11 15:22:44.153467"
205,293,"2013-04-09 17:12:00",4,"2013-04-09 17:17:00",2,42,"Subscriber",94158,"2018-09-11 15:22:44.157552","2018-09-11 15:22:44.157552"
206,2671,"2013-04-09 17:25:00",4,"2013-04-09 18:10:00",4,38,"Customer",92649,"2018-09-11 15:22:44.192408","2018-09-11 15:22:44.192408"
207,222,"2013-04-09 17:32:00",4,"2013-04-09 17:36:00",2,609,"Subscriber",94041,"2018-09-11 15:22:44.213131","2018-09-11 15:22:44.213131"
208,124,"2013-04-09 17:34:00",12,"2013-04-09 17:36:00",8,646,"Subscriber",94112,"2018-09-11 15:22:44.224373","2018-09-11 15:22:44.224373"
209,448,"2013-04-09 17:48:00",4,"2013-04-09 17:56:00",2,237,"Subscriber",94086,"2018-09-11 15:22:44.26043","2018-09-11 15:22:44.26043"
210,284,"2013-04-09 18:02:00",10,"2013-04-09 18:07:00",8,34,"Customer",95128,"2018-09-11 15:22:44.321427","2018-09-11 15:22:44.321427"
211,386,"2013-04-09 19:14:00",8,"2013-04-09 19:20:00",10,652,"Customer",95128,"2018-09-11 15:22:44.487763","2018-09-11 15:22:44.487763"
212,1596,"2013-04-09 20:08:00",8,"2013-04-09 20:35:00",16,77,"Customer",94564,"2018-09-11 15:22:44.533956","2018-09-11 15:22:44.533956"
213,1166,"2013-04-09 20:39:00",8,"2013-04-09 20:59:00",2,235,"Subscriber",95113,"2018-09-11 15:22:44.552012","2018-09-11 15:22:44.552012"
214,1162,"2013-04-09 20:39:00",8,"2013-04-09 20:59:00",2,672,"Subscriber",95113,"2018-09-11 15:22:44.557274","2018-09-11 15:22:44.557274"
215,569,"2013-04-09 21:00:00",2,"2013-04-09 21:09:00",7,657,"Subscriber",95113,"2018-09-11 15:22:44.578534","2018-09-11 15:22:44.578534"
216,577,"2013-04-09 21:00:00",2,"2013-04-09 21:09:00",7,37,"Subscriber",95113,"2018-09-11 15:22:44.582466","2018-09-11 15:22:44.582466"
217,947,"2013-04-09 21:06:00",2,"2013-04-09 21:21:00",16,672,"Customer",95112,"2018-09-11 15:22:44.58618","2018-09-11 15:22:44.58618"
218,549,"2013-04-09 21:08:00",2,"2013-04-09 21:17:00",8,246,"Subscriber",95126,"2018-09-11 15:22:44.589975","2018-09-11 15:22:44.589975"
219,223,"2013-04-09 21:16:00",7,"2013-04-09 21:20:00",8,37,"Subscriber",95113,"2018-09-11 15:22:44.596078","2018-09-11 15:22:44.596078"
220,199,"2013-04-09 21:17:00",7,"2013-04-09 21:20:00",8,107,"Subscriber",95113,"2018-09-11 15:22:44.600306","2018-09-11 15:22:44.600306"
221,77016,"2013-04-09 21:53:00",11,"2013-05-09 19:16:00",11,30,"Customer",95136,"2018-09-11 15:22:44.621077","2018-09-11 15:22:44.621077"
222,584,"2013-04-09 21:56:00",8,"2013-04-09 22:06:00",2,246,"Subscriber",95126,"2018-09-11 15:22:44.62495","2018-09-11 15:22:44.62495"
223,1617,"2013-04-09 22:04:00",16,"2013-04-09 22:31:00",16,679,"Customer",94564,"2018-09-11 15:22:44.631","2018-09-11 15:22:44.631"
224,563,"2013-04-09 22:08:00",8,"2013-04-09 22:17:00",2,646,"Subscriber",94112,"2018-09-11 15:22:44.637109","2018-09-11 15:22:44.637109"
225,720,"2013-04-09 22:19:00",8,"2013-04-09 22:31:00",9,34,"Subscriber",95112,"2018-09-11 15:22:44.643283","2018-09-11 15:22:44.643283"
226,1394,"2013-04-09 22:33:00",16,"2013-04-09 22:56:00",4,28,"Customer",94564,"2018-09-11 15:22:44.646955","2018-09-11 15:22:44.646955"
227,761,"2013-04-09 22:57:00",4,"2013-04-09 23:10:00",16,188,"Customer",94564,"2018-09-11 15:22:44.65314","2018-09-11 15:22:44.65314"
228,1859,"2013-05-09 00:12:00",11,"2013-05-09 00:43:00",11,671,"Customer",95112,"2018-09-11 15:22:44.657091","2018-09-11 15:22:44.657091"
229,1285,"2013-05-09 06:29:00",16,"2013-05-09 06:51:00",2,672,"Customer",95112,"2018-09-11 15:22:44.680462","2018-09-11 15:22:44.680462"
230,635,"2013-05-09 07:54:00",7,"2013-05-09 08:04:00",9,676,"Subscriber",95112,"2018-09-11 15:22:44.748065","2018-09-11 15:22:44.748065"
231,267,"2013-05-09 08:02:00",2,"2013-05-09 08:06:00",6,237,"Subscriber",94041,"2018-09-11 15:22:44.776263","2018-09-11 15:22:44.776263"
232,578,"2013-05-09 08:02:00",2,"2013-05-09 08:12:00",13,235,"Subscriber",94114,"2018-09-11 15:22:44.780155","2018-09-11 15:22:44.780155"
233,648,"2013-05-09 08:15:00",16,"2013-05-09 08:25:00",6,24,"Customer",95112,"2018-09-11 15:22:44.807455","2018-09-11 15:22:44.807455"
234,309,"2013-05-09 08:15:00",2,"2013-05-09 08:20:00",4,246,"Subscriber",94158,"2018-09-11 15:22:44.811241","2018-09-11 15:22:44.811241"
235,336,"2013-05-09 09:22:00",12,"2013-05-09 09:28:00",4,58,"Subscriber",95062,"2018-09-11 15:22:44.964107","2018-09-11 15:22:44.964107"
236,282,"2013-05-09 10:31:00",8,"2013-05-09 10:36:00",7,37,"Subscriber",95113,"2018-09-11 15:22:45.040285","2018-09-11 15:22:45.040285"
237,694,"2013-05-09 11:05:00",7,"2013-05-09 11:17:00",8,657,"Subscriber",95113,"2018-09-11 15:22:45.076302","2018-09-11 15:22:45.076302"
238,282,"2013-05-09 11:24:00",4,"2013-05-09 11:29:00",11,58,"Subscriber",95062,"2018-09-11 15:22:45.10422","2018-09-11 15:22:45.10422"
239,981,"2013-05-09 12:03:00",3,"2013-05-09 12:19:00",16,63,"Customer",34228,"2018-09-11 15:22:45.1681","2018-09-11 15:22:45.1681"
240,164,"2013-05-09 12:10:00",7,"2013-05-09 12:13:00",11,683,"Subscriber",95032,"2018-09-11 15:22:45.194045","2018-09-11 15:22:45.194045"
241,1250,"2013-05-09 12:21:00",16,"2013-05-09 12:42:00",3,63,"Customer",34228,"2018-09-11 15:22:45.214979","2018-09-11 15:22:45.214979"
242,247,"2013-05-09 12:40:00",10,"2013-05-09 12:44:00",13,236,"Subscriber",94041,"2018-09-11 15:22:45.249135","2018-09-11 15:22:45.249135"
243,345,"2013-05-09 12:41:00",16,"2013-05-09 12:47:00",16,156,"Customer",95112,"2018-09-11 15:22:45.255099","2018-09-11 15:22:45.255099"
244,959,"2013-05-09 12:49:00",13,"2013-05-09 13:05:00",10,648,"Subscriber",94041,"2018-09-11 15:22:45.265655","2018-09-11 15:22:45.265655"
245,496,"2013-05-09 13:06:00",11,"2013-05-09 13:14:00",3,680,"Subscriber",95032,"2018-09-11 15:22:45.293505","2018-09-11 15:22:45.293505"
246,1489,"2013-05-09 13:06:00",16,"2013-05-09 13:31:00",2,45,"Customer",94564,"2018-09-11 15:22:45.301203","2018-09-11 15:22:45.301203"
247,342,"2013-05-09 13:07:00",8,"2013-05-09 13:12:00",10,673,"Subscriber",95112,"2018-09-11 15:22:45.309919","2018-09-11 15:22:45.309919"
248,477,"2013-05-09 13:13:00",10,"2013-05-09 13:21:00",13,673,"Subscriber",95112,"2018-09-11 15:22:45.323223","2018-09-11 15:22:45.323223"
249,164,"2013-05-09 13:22:00",13,"2013-05-09 13:25:00",6,96,"Subscriber",95112,"2018-09-11 15:22:45.348698","2018-09-11 15:22:45.348698"
250,1341,"2013-05-09 13:28:00",10,"2013-05-09 13:51:00",10,68,"Customer",95128,"2018-09-11 15:22:45.372001","2018-09-11 15:22:45.372001"
251,1006,"2013-05-09 13:32:00",2,"2013-05-09 13:48:00",16,245,"Customer",94564,"2018-09-11 15:22:45.378276","2018-09-11 15:22:45.378276"
252,154,"2013-05-09 13:49:00",7,"2013-05-09 13:52:00",8,101,"Subscriber",95112,"2018-09-11 15:22:45.418601","2018-09-11 15:22:45.418601"
253,340,"2013-05-09 13:51:00",6,"2013-05-09 13:57:00",7,24,"Customer",95112,"2018-09-11 15:22:45.426402","2018-09-11 15:22:45.426402"
254,230,"2013-05-09 14:20:00",10,"2013-05-09 14:24:00",7,648,"Subscriber",95112,"2018-09-11 15:22:45.46798","2018-09-11 15:22:45.46798"
255,355,"2013-05-09 14:29:00",7,"2013-05-09 14:35:00",11,648,"Subscriber",95112,"2018-09-11 15:22:45.484162","2018-09-11 15:22:45.484162"
256,719,"2013-05-09 14:43:00",5,"2013-05-09 14:55:00",11,24,"Customer",95112,"2018-09-11 15:22:45.541458","2018-09-11 15:22:45.541458"
257,814,"2013-05-09 15:11:00",11,"2013-05-09 15:24:00",11,67,"Customer",95112,"2018-09-11 15:22:45.57482","2018-09-11 15:22:45.57482"
258,649,"2013-05-09 15:29:00",9,"2013-05-09 15:40:00",10,644,"Subscriber",95136,"2018-09-11 15:22:45.591161","2018-09-11 15:22:45.591161"
259,259,"2013-05-09 15:43:00",11,"2013-05-09 15:47:00",16,24,"Customer",95112,"2018-09-11 15:22:45.608747","2018-09-11 15:22:45.608747"
260,366,"2013-05-09 16:03:00",5,"2013-05-09 16:09:00",2,200,"Subscriber",94117,"2018-09-11 15:22:45.634014","2018-09-11 15:22:45.634014"
261,340,"2013-05-09 16:25:00",6,"2013-05-09 16:31:00",10,26,"Subscriber",95110,"2018-09-11 15:22:45.678953","2018-09-11 15:22:45.678953"
262,774,"2013-05-09 16:28:00",13,"2013-05-09 16:41:00",2,235,"Subscriber",94114,"2018-09-11 15:22:45.690385","2018-09-11 15:22:45.690385"
263,599,"2013-05-09 16:35:00",6,"2013-05-09 16:45:00",9,55,"Subscriber",95112,"2018-09-11 15:22:45.709117","2018-09-11 15:22:45.709117"
264,432,"2013-05-09 17:09:00",10,"2013-05-09 17:16:00",12,26,"Subscriber",95136,"2018-09-11 15:22:45.782102","2018-09-11 15:22:45.782102"
265,278,"2013-05-09 17:19:00",21,"2013-05-09 17:24:00",25,207,"Subscriber",94063,"2018-09-11 15:22:45.827243","2018-09-11 15:22:45.827243"
266,227,"2013-05-09 17:35:00",4,"2013-05-09 17:39:00",2,40,"Subscriber",94041,"2018-09-11 15:22:45.874766","2018-09-11 15:22:45.874766"
267,320,"2013-05-09 17:35:00",4,"2013-05-09 17:41:00",2,246,"Subscriber",94158,"2018-09-11 15:22:45.883794","2018-09-11 15:22:45.883794"
268,513,"2013-05-09 18:42:00",2,"2013-05-09 18:50:00",2,641,"Customer",95122,"2018-09-11 15:22:46.075632","2018-09-11 15:22:46.075632"
269,303,"2013-05-09 18:44:00",8,"2013-05-09 18:49:00",6,101,"Subscriber",95112,"2018-09-11 15:22:46.082105","2018-09-11 15:22:46.082105"
270,341,"2013-05-09 18:47:00",6,"2013-05-09 18:52:00",7,237,"Subscriber",95113,"2018-09-11 15:22:46.088635","2018-09-11 15:22:46.088635"
271,342,"2013-05-09 18:47:00",6,"2013-05-09 18:52:00",7,638,"Subscriber",95113,"2018-09-11 15:22:46.092408","2018-09-11 15:22:46.092408"
272,219,"2013-05-09 18:59:00",7,"2013-05-09 19:03:00",8,52,"Subscriber",95113,"2018-09-11 15:22:46.134542","2018-09-11 15:22:46.134542"
273,226,"2013-05-09 18:59:00",7,"2013-05-09 19:03:00",8,670,"Subscriber",95113,"2018-09-11 15:22:46.140906","2018-09-11 15:22:46.140906"
274,678,"2013-05-09 19:40:00",13,"2013-05-09 19:52:00",2,672,"Subscriber",94110,"2018-09-11 15:22:46.223446","2018-09-11 15:22:46.223446"
275,153,"2013-05-09 20:06:00",7,"2013-05-09 20:09:00",8,650,"Subscriber",95112,"2018-09-11 15:22:46.258837","2018-09-11 15:22:46.258837"
276,632,"2013-05-09 20:16:00",2,"2013-05-09 20:26:00",8,40,"Subscriber",95126,"2018-09-11 15:22:46.269988","2018-09-11 15:22:46.269988"
277,1931,"2013-05-09 21:38:00",6,"2013-05-09 22:10:00",8,658,"Customer",95117,"2018-09-11 15:22:46.34263","2018-09-11 15:22:46.34263"
278,405,"2013-05-09 21:54:00",6,"2013-05-09 22:00:00",8,96,"Subscriber",95112,"2018-09-11 15:22:46.35405","2018-09-11 15:22:46.35405"
279,525,"2013-05-09 22:04:00",8,"2013-05-09 22:12:00",2,64,"Subscriber",95126,"2018-09-11 15:22:46.360343","2018-09-11 15:22:46.360343"
280,649,"2013-05-09 22:23:00",8,"2013-05-09 22:34:00",9,96,"Subscriber",95112,"2018-09-11 15:22:46.378423","2018-09-11 15:22:46.378423"
281,179,"2013-05-09 23:03:00",25,"2013-05-09 23:06:00",21,207,"Subscriber",94063,"2018-09-11 15:22:46.409776","2018-09-11 15:22:46.409776"
282,666,"2013-05-09 23:11:00",2,"2013-05-09 23:22:00",10,46,"Subscriber",95112,"2018-09-11 15:22:46.413791","2018-09-11 15:22:46.413791"
283,683,"2013-05-09 23:47:00",8,"2013-05-09 23:58:00",6,658,"Customer",95117,"2018-09-11 15:22:46.427408","2018-09-11 15:22:46.427408"
284,619,"2013-05-09 23:47:00",8,"2013-05-09 23:57:00",6,101,"Customer",95117,"2018-09-11 15:22:46.431302","2018-09-11 15:22:46.431302"
285,390,"2013-06-09 01:18:00",11,"2013-06-09 01:25:00",12,30,"Customer",95355,"2018-09-11 15:22:46.442339","2018-09-11 15:22:46.442339"
286,497,"2013-06-09 07:48:00",7,"2013-06-09 07:56:00",9,80,"Subscriber",95112,"2018-09-11 15:22:46.527124","2018-09-11 15:22:46.527124"
287,308,"2013-06-09 08:05:00",8,"2013-06-09 08:10:00",11,53,"Subscriber",95113,"2018-09-11 15:22:46.552874","2018-09-11 15:22:46.552874"
288,68,"2013-06-09 08:05:00",9,"2013-06-09 08:06:00",9,80,"Subscriber",95112,"2018-09-11 15:22:46.557042","2018-09-11 15:22:46.557042"
289,595,"2013-06-09 08:07:00",2,"2013-06-09 08:17:00",7,45,"Subscriber",94114,"2018-09-11 15:22:46.573439","2018-09-11 15:22:46.573439"
290,321,"2013-06-09 08:08:00",2,"2013-06-09 08:13:00",6,70,"Subscriber",94041,"2018-09-11 15:22:46.577278","2018-09-11 15:22:46.577278"
291,370,"2013-06-09 08:19:00",2,"2013-06-09 08:25:00",4,235,"Subscriber",94158,"2018-09-11 15:22:46.594254","2018-09-11 15:22:46.594254"
292,207,"2013-06-09 08:31:00",7,"2013-06-09 08:35:00",13,45,"Subscriber",94114,"2018-09-11 15:22:46.625826","2018-09-11 15:22:46.625826"
293,433,"2013-06-09 08:50:00",2,"2013-06-09 08:58:00",6,641,"Customer",94577,"2018-09-11 15:22:46.677779","2018-09-11 15:22:46.677779"
294,248,"2013-06-09 09:14:00",2,"2013-06-09 09:18:00",4,246,"Customer",2906,"2018-09-11 15:22:46.716375","2018-09-11 15:22:46.716375"
295,706,"2013-06-09 09:54:00",13,"2013-06-09 10:05:00",6,639,"Subscriber",95035,"2018-09-11 15:22:46.780487","2018-09-11 15:22:46.780487"
296,464,"2013-06-09 10:11:00",6,"2013-06-09 10:19:00",11,661,"Subscriber",95035,"2018-09-11 15:22:46.801927","2018-09-11 15:22:46.801927"
297,351,"2013-06-09 11:02:00",8,"2013-06-09 11:08:00",8,670,"Subscriber",95112,"2018-09-11 15:22:46.870892","2018-09-11 15:22:46.870892"
298,398,"2013-06-09 11:09:00",8,"2013-06-09 11:15:00",6,670,"Subscriber",95112,"2018-09-11 15:22:46.884844","2018-09-11 15:22:46.884844"
299,80,"2013-06-09 11:41:00",2,"2013-06-09 11:42:00",2,646,"Subscriber",95112,"2018-09-11 15:22:46.937238","2018-09-11 15:22:46.937238"
300,1102,"2013-06-09 11:52:00",6,"2013-06-09 12:11:00",8,670,"Subscriber",95112,"2018-09-11 15:22:46.963184","2018-09-11 15:22:46.963184"
301,278,"2013-06-09 12:03:00",10,"2013-06-09 12:08:00",8,654,"Subscriber",95113,"2018-09-11 15:22:46.984143","2018-09-11 15:22:46.984143"
302,484,"2013-06-09 12:13:00",8,"2013-06-09 12:22:00",6,659,"Subscriber",95112,"2018-09-11 15:22:47.024212","2018-09-11 15:22:47.024212"
303,476,"2013-06-09 12:28:00",6,"2013-06-09 12:36:00",12,659,"Subscriber",95112,"2018-09-11 15:22:47.081163","2018-09-11 15:22:47.081163"
304,61,"2013-06-09 12:33:00",26,"2013-06-09 12:34:00",26,308,"Subscriber",94105,"2018-09-11 15:22:47.097652","2018-09-11 15:22:47.097652"
305,761,"2013-06-09 12:36:00",12,"2013-06-09 12:49:00",8,649,"Subscriber",95112,"2018-09-11 15:22:47.108754","2018-09-11 15:22:47.108754"
306,249,"2013-06-09 12:47:00",8,"2013-06-09 12:51:00",11,181,"Subscriber",95113,"2018-09-11 15:22:47.138781","2018-09-11 15:22:47.138781"
307,158,"2013-06-09 13:47:00",10,"2013-06-09 13:50:00",7,46,"Subscriber",95112,"2018-09-11 15:22:47.284972","2018-09-11 15:22:47.284972"
308,7385,"2013-06-09 13:49:00",3,"2013-06-09 15:52:00",3,81,"Customer",90210,"2018-09-11 15:22:47.298934","2018-09-11 15:22:47.298934"
309,7239,"2013-06-09 13:51:00",3,"2013-06-09 15:51:00",3,99,"Customer",90210,"2018-09-11 15:22:47.307703","2018-09-11 15:22:47.307703"
310,7161,"2013-06-09 13:52:00",3,"2013-06-09 15:52:00",3,109,"Customer",90210,"2018-09-11 15:22:47.313941","2018-09-11 15:22:47.313941"
311,171,"2013-06-09 13:55:00",7,"2013-06-09 13:58:00",11,46,"Subscriber",95112,"2018-09-11 15:22:47.322596","2018-09-11 15:22:47.322596"
312,228,"2013-06-09 14:03:00",4,"2013-06-09 14:07:00",14,184,"Customer",95030,"2018-09-11 15:22:47.357474","2018-09-11 15:22:47.357474"
313,154,"2013-06-09 14:28:00",25,"2013-06-09 14:31:00",24,194,"Subscriber",94133,"2018-09-11 15:22:47.407669","2018-09-11 15:22:47.407669"
314,620,"2013-06-09 16:06:00",13,"2013-06-09 16:16:00",2,53,"Subscriber",94114,"2018-09-11 15:22:47.603751","2018-09-11 15:22:47.603751"
315,3058,"2013-06-09 16:08:00",3,"2013-06-09 16:59:00",16,109,"Customer",95111,"2018-09-11 15:22:47.617947","2018-09-11 15:22:47.617947"
316,341,"2013-06-09 16:10:00",4,"2013-06-09 16:16:00",2,235,"Subscriber",95110,"2018-09-11 15:22:47.625781","2018-09-11 15:22:47.625781"
317,2866,"2013-06-09 16:11:00",3,"2013-06-09 16:59:00",16,174,"Customer",95123,"2018-09-11 15:22:47.629578","2018-09-11 15:22:47.629578"
318,601,"2013-06-09 16:34:00",7,"2013-06-09 16:44:00",2,638,"Subscriber",95037,"2018-09-11 15:22:47.690653","2018-09-11 15:22:47.690653"
319,207,"2013-06-09 17:19:00",7,"2013-06-09 17:23:00",8,237,"Subscriber",95113,"2018-09-11 15:22:47.827876","2018-09-11 15:22:47.827876"
320,344,"2013-06-09 17:21:00",10,"2013-06-09 17:27:00",8,652,"Subscriber",95126,"2018-09-11 15:22:47.841688","2018-09-11 15:22:47.841688"
321,737,"2013-06-09 17:30:00",8,"2013-06-09 17:42:00",9,650,"Customer",95110,"2018-09-11 15:22:47.865159","2018-09-11 15:22:47.865159"
322,710,"2013-06-09 17:30:00",8,"2013-06-09 17:42:00",9,237,"Customer",95110,"2018-09-11 15:22:47.869048","2018-09-11 15:22:47.869048"
323,363,"2013-06-09 17:33:00",4,"2013-06-09 17:39:00",2,38,"Subscriber",94158,"2018-09-11 15:22:47.875281","2018-09-11 15:22:47.875281"
324,237,"2013-06-09 17:35:00",4,"2013-06-09 17:39:00",2,246,"Subscriber",94041,"2018-09-11 15:22:47.879031","2018-09-11 15:22:47.879031"
325,1427,"2013-06-09 18:15:00",9,"2013-06-09 18:39:00",3,80,"Customer",95110,"2018-09-11 15:22:47.983002","2018-09-11 15:22:47.983002"
326,1399,"2013-06-09 18:16:00",9,"2013-06-09 18:39:00",3,96,"Customer",95110,"2018-09-11 15:22:47.989598","2018-09-11 15:22:47.989598"
327,159,"2013-06-09 18:38:00",2,"2013-06-09 18:41:00",2,25,"Subscriber",95126,"2018-09-11 15:22:48.044577","2018-09-11 15:22:48.044577"
328,935,"2013-06-09 18:41:00",2,"2013-06-09 18:57:00",8,25,"Subscriber",95126,"2018-09-11 15:22:48.062366","2018-09-11 15:22:48.062366"
329,9642,"2013-06-09 19:02:00",8,"2013-06-09 21:43:00",8,670,"Subscriber",94109,"2018-09-11 15:22:48.119378","2018-09-11 15:22:48.119378"
330,619,"2013-06-09 19:35:00",2,"2013-06-09 19:45:00",8,646,"Subscriber",95126,"2018-09-11 15:22:48.225985","2018-09-11 15:22:48.225985"
